,data_distribution,mu,sigma,n,percentage_buyers,set_price,tickets,trad_scalper_total,trad_scalper_min,trad_scalper_max,trad_scalper_med,trad_scalper_mean,trad_scalper_std,trad_set_price,trad_organizer_payoff,trad_buyers_total,trad_buyers_min,trad_buyers_max,trad_buyers_median,trad_buyers_mean,trad_buyers_std,purple_total,purple_min,purple_max,purple_med,purple_mean,purple_std,purple_end_price,pur_organizer_payoff,pur_buyers_total,pur_buyers_min,pur_buyers_max,pur_buyers_median,pur_buyers_mean,pur_buyers_std,dy_total,dy_min,dy_max,dy_organizer_payoff,dy_buyers_total,dy_buyers_min,dy_buyers_max,dy_buyers_median,dy_buyers_mean,dy_buyers_std,organizer increase ratio (traditional),scalpers increase ratio (traditional),buyers increase ratio (traditional),buyers std increase ratio (traditional),organizer increase ratio (dynamic),scalpers increase ratio (dynamic),buyers increase ratio (dynamic),buyers std increase ratio (dynamic)
0,log_normal,700.0,740.56337,750.0,70.0,49.0,1000.0,-1102.4999999999995,-4.900000000000091,0.0,0.0,-1.4699999999999989,2.24546209052836,49.0,36603.0,25578.0,49.0,49.0,49.0,49.0,0.0,-141878.66748322363,-5990.713729978169,0.0,0.0,-189.17155664429822,487.5368918972331,44.1,174078.5532699381,32199.885786565752,0.0,213.92196392808015,44.10344454626613,43.33766593077512,45.43704261585001,-145030.5,-6009.25,0.0,462374.25,317343.75,0.0,3858.75,244.0,423.125,564.6414893171891,3.7558548006977053,127.68813377163147,0.25888989704299603,454370425.15850013,-0.6235115747255863,-0.021732204720912973,-0.8985331023958538,-0.919529394358186
