,data_distribution,mu,sigma,n,percentage_buyers,set_price,tickets,trad_scalper_total,trad_scalper_min,trad_scalper_max,trad_scalper_med,trad_scalper_mean,trad_scalper_std,trad_set_price,trad_organizer_payoff,trad_buyers_total,trad_buyers_min,trad_buyers_max,trad_buyers_median,trad_buyers_mean,trad_buyers_std,purple_total,purple_min,purple_max,purple_med,purple_mean,purple_std,purple_end_price,pur_organizer_payoff,pur_buyers_total,pur_buyers_min,pur_buyers_max,pur_buyers_median,pur_buyers_mean,pur_buyers_std,dy_total,dy_min,dy_max,dy_organizer_payoff,dy_buyers_total,dy_buyers_min,dy_buyers_max,dy_buyers_median,dy_buyers_mean,dy_buyers_std,organizer increase ratio (traditional),scalpers increase ratio (traditional),buyers increase ratio (traditional),buyers std increase ratio (traditional),organizer increase ratio (dynamic),scalpers increase ratio (dynamic),buyers increase ratio (dynamic),buyers std increase ratio (dynamic)
0,log_normal,700.0,740.56337,1750.0,70.0,49.0,1000.0,304278.31481919583,0.0,4120.341227587873,0.0,173.87332275382622,472.16548353398053,49.0,49000.0,353278.31481919583,49.0,4169.341227587873,49.0,353.2783148191958,592.0017022710954,-64272.83157256227,-1435.2825912899043,0.0,0.0,-36.727332327178424,134.60077790308605,496.93245655061173,496932.4565506666,432659.6249780481,223.76610350694216,496.9324565506181,496.9324565506115,432.6596249780497,91.59844458245607,-252465.31217118178,-3051.0,4691.187828818211,884426.25,631960.9378288181,0.0,3858.75,528.0,641.5847084556531,664.7059864862997,9.141478705115645,-1.2112304046732796,0.22469907387176816,-0.8452733425747645,-0.43813013628816805,-0.7454191586962146,-0.31536967068802535,-0.862197051862502
