,data_distribution,mu,sigma,n,percentage_buyers,set_price,tickets,trad_scalper_total,trad_scalper_min,trad_scalper_max,trad_scalper_med,trad_scalper_mean,trad_scalper_std,trad_set_price,trad_organizer_payoff,trad_buyers_total,trad_buyers_min,trad_buyers_max,trad_buyers_median,trad_buyers_mean,trad_buyers_std,purple_total,purple_min,purple_max,purple_med,purple_mean,purple_std,purple_end_price,pur_organizer_payoff,pur_buyers_total,pur_buyers_min,pur_buyers_max,pur_buyers_median,pur_buyers_mean,pur_buyers_std,dy_total,dy_min,dy_max,dy_organizer_payoff,dy_buyers_total,dy_buyers_min,dy_buyers_max,dy_buyers_median,dy_buyers_mean,dy_buyers_std,organizer increase ratio (traditional),scalpers increase ratio (traditional),buyers increase ratio (traditional),buyers std increase ratio (traditional),organizer increase ratio (dynamic),scalpers increase ratio (dynamic),buyers increase ratio (dynamic),buyers std increase ratio (dynamic)
0,log_normal,700.0,740.56337,7000.0,70.0,49.0,1000.0,792230.9827436537,0.0,14328.65262765626,0.0,113.1758546776648,596.5205053667194,49.0,49000.0,841230.9827436539,49.0,14377.65262765626,49.0,841.2309827436535,1397.457864057421,-912.5784096934381,-112.43291355422116,0.0,0.0,-0.13036834424191973,2.25239071875156,1228.8276723523577,1228827.672352396,1227915.093942644,1193.2018290752394,1228.8276723523704,1228.8276723523577,1227.915093942665,4.444973327689097,-56732.60970036409,-4748.0,15122.337749035954,1803892.0,1747159.390299636,0.0,15435.0,1575.0,1747.159390299636,1083.4526214776422,24.078115762293795,-1.0011519095182733,0.4596646095200031,-0.996819243397591,-0.3187908852900307,-0.9839143939523801,-0.29719343251673336,-0.9958973994436168
