,data_distribution,mu,sigma,n,percentage_buyers,set_price,tickets,trad_scalper_total,trad_scalper_min,trad_scalper_max,trad_scalper_med,trad_scalper_mean,trad_scalper_std,trad_set_price,trad_organizer_payoff,trad_buyers_total,trad_buyers_min,trad_buyers_max,trad_buyers_median,trad_buyers_mean,trad_buyers_std,purple_total,purple_min,purple_max,purple_med,purple_mean,purple_std,purple_end_price,pur_organizer_payoff,pur_buyers_total,pur_buyers_min,pur_buyers_max,pur_buyers_median,pur_buyers_mean,pur_buyers_std,dy_total,dy_min,dy_max,dy_organizer_payoff,dy_buyers_total,dy_buyers_min,dy_buyers_max,dy_buyers_median,dy_buyers_mean,dy_buyers_std,organizer increase ratio (traditional),scalpers increase ratio (traditional),buyers increase ratio (traditional),buyers std increase ratio (traditional),organizer increase ratio (dynamic),scalpers increase ratio (dynamic),buyers increase ratio (dynamic),buyers std increase ratio (dynamic)
0,log_normal,700.0,740.56337,5000.0,70.0,49.0,1000.0,717377.3257269447,0.0,11566.50028620019,0.0,143.47546514538865,636.5600711457688,49.0,49000.0,766377.3257269438,49.0,11615.50028620019,49.0,766.3773257269435,1270.5665818491443,-1118.0748539539677,-81.67730854537467,0.0,0.0,-0.22361497079079354,2.9136058779024037,999.4135895341906,999413.5895345937,998295.5146802535,965.1474661064309,999.4135895341919,999.4135895341906,998.295514680236,5.074545707071114,-57806.53156790862,-3051.0,1092.3352173944863,1561859.75,1504053.2184320914,0.0,3858.75,1345.5,1504.0532184320914,827.8466327164492,19.396195704787626,-1.0015585589533667,0.3026161933135544,-0.9960060765177015,-0.36011310264279894,-0.9806583300601507,-0.33626317044756426,-0.9938701862077765
