,data_distribution,mu,sigma,n,percentage_buyers,set_price,tickets,trad_scalper_total,trad_scalper_min,trad_scalper_max,trad_scalper_med,trad_scalper_mean,trad_scalper_std,trad_set_price,trad_organizer_payoff,trad_buyers_total,trad_buyers_min,trad_buyers_max,trad_buyers_median,trad_buyers_mean,trad_buyers_std,purple_total,purple_min,purple_max,purple_med,purple_mean,purple_std,purple_end_price,pur_organizer_payoff,pur_buyers_total,pur_buyers_min,pur_buyers_max,pur_buyers_median,pur_buyers_mean,pur_buyers_std,dy_total,dy_min,dy_max,dy_organizer_payoff,dy_buyers_total,dy_buyers_min,dy_buyers_max,dy_buyers_median,dy_buyers_mean,dy_buyers_std,organizer increase ratio (traditional),scalpers increase ratio (traditional),buyers increase ratio (traditional),buyers std increase ratio (traditional),organizer increase ratio (dynamic),scalpers increase ratio (dynamic),buyers increase ratio (dynamic),buyers std increase ratio (dynamic)
0,log_normal,700.0,740.56337,3000.0,70.0,49.0,1000.0,547037.4648292831,0.0,12051.958355146724,0.0,182.34582160976123,638.7861964598131,49.0,49000.0,596037.4648292835,49.0,12100.958355146724,49.0,596.0374648292837,1012.246720128819,-1326.1560158655782,-197.3391150746902,0.0,0.0,-0.4420520052885261,5.695173899576401,693.529476350572,693529.4763510954,692203.3203346998,653.4070844680651,693.5294763505999,693.529476350572,692.2033203347065,5.777111399628725,-38713.98791662076,-4688.75,2844.461123651603,1198167.0,1159453.0120833793,0.0,3858.75,989.0,1161.7765652138066,719.2756867367817,13.153662782675415,-1.0024242508075374,0.1613419645239247,-0.9942927832861799,-0.4211746139301989,-0.9657447840630174,-0.4029914855360075,-0.991968154205464
