,data_distribution,mu,sigma,n,percentage_buyers,set_price,tickets,trad_scalper_total,trad_scalper_min,trad_scalper_max,trad_scalper_med,trad_scalper_mean,trad_scalper_std,trad_set_price,trad_organizer_payoff,trad_buyers_total,trad_buyers_min,trad_buyers_max,trad_buyers_median,trad_buyers_mean,trad_buyers_std,purple_total,purple_min,purple_max,purple_med,purple_mean,purple_std,purple_end_price,pur_organizer_payoff,pur_buyers_total,pur_buyers_min,pur_buyers_max,pur_buyers_median,pur_buyers_mean,pur_buyers_std,dy_total,dy_min,dy_max,dy_organizer_payoff,dy_buyers_total,dy_buyers_min,dy_buyers_max,dy_buyers_median,dy_buyers_mean,dy_buyers_std,organizer increase ratio (traditional),scalpers increase ratio (traditional),buyers increase ratio (traditional),buyers std increase ratio (traditional),organizer increase ratio (dynamic),scalpers increase ratio (dynamic),buyers increase ratio (dynamic),buyers std increase ratio (dynamic)
0,log_normal,700.0,740.56337,6000.0,70.0,49.0,1000.0,707923.8952293092,0.0,11626.934333243184,0.0,117.98731587155162,592.0826234304918,49.0,49000.0,756923.8952293097,49.0,11675.934333243184,49.0,756.9238952293096,1298.360811412915,-1742.0697668482762,-275.4725965861744,0.0,0.0,-0.29034496114137937,5.315726448644679,1156.0161708647502,1156016.1708630924,1154274.1010978764,1104.2760557509223,1156.0161708647543,1156.0161708647502,1154.2741010979018,7.657924105296118,-68421.27075684897,-7717.5,11779.154313193092,1728508.25,1660086.979243151,0.0,3858.75,1544.0,1665.0822259209137,837.3576831119025,22.592166752308007,-1.0024608150375882,0.5249539727480657,-0.9941018520907431,-0.3312058702276414,-0.9745390614997619,-0.30469058818585476,-0.9908546559496095
