,match,profit
0,1,8952.826948251419
1,11,8822.627240069438
2,12,8223.745192035807
3,15,7947.352749296514
4,19,7644.067044000825
5,20,7529.664629087332
6,21,7100.987175205706
7,23,7093.122998769803
8,34,6956.681193151172
9,35,6930.734015632445
10,42,6548.670359345576
11,46,6173.067374119206
12,52,6046.656766922564
13,62,5980.293033511018
14,68,5772.516837209512
15,71,5643.484031740976
16,74,5517.037280073439
17,80,5516.775938477766
18,81,5484.694375832626
19,83,5420.383888387463
20,94,5324.097252156822
21,96,5269.489923408046
22,98,5087.538659385466
23,99,4994.917475711221
24,114,4967.946637962861
25,116,4927.981442937717
26,117,4920.464013264682
27,120,4878.238091148753
28,125,4806.7350217187595
29,126,4610.389762078771
30,128,4603.467224415775
31,130,4457.513548225133
32,131,4339.66650718931
33,132,4305.487494400683
34,133,4291.568732156448
35,137,4271.506647093976
36,139,4187.263651973711
37,141,4107.284460389515
38,143,3999.180089574308
39,146,3865.747138637818
40,147,3839.3254880356376
41,148,3743.5055613364934
42,150,3731.2664914059264
43,151,3691.9510217011643
44,152,3685.9141230882906
45,161,3673.680136315387
46,162,3668.1973082871614
47,169,3661.884486383196
48,170,3658.1645048083956
49,173,3653.5749772525523
50,174,3639.965185009786
51,175,3627.829799282205
52,179,3596.912172527697
53,181,3577.427399558399
54,182,3545.3601089178783
55,187,3537.68360345531
56,192,3533.0437338619668
57,199,3523.3297702366704
58,204,3514.8357065240243
59,206,3496.100012955481
60,211,3476.503859767418
61,215,3464.850966307414
62,219,3449.4893934939614
63,226,3433.4732633743643
64,228,3395.5558922562395
65,230,3390.914612110408
66,232,3376.45166132732
67,233,3357.679880260409
68,238,3352.185987315167
69,241,3345.9290150747343
70,242,3330.0087884621958
71,243,3321.323561544059
72,249,3308.268106849183
73,251,3288.473928292829
74,253,3286.701515824902
75,257,3263.64585783646
76,259,3261.6923166024217
77,264,3255.122715632925
78,270,3245.7517586897725
79,273,3240.7543579279336
80,274,3150.544565760235
81,279,3135.732835325984
82,280,3123.655963986289
83,292,3115.604392948132
84,293,3099.7884741791167
85,295,3095.7970414531883
86,296,3095.5434813573715
87,297,3083.2414105767953
88,305,3081.7585527630768
89,309,3060.311643917754
90,312,3052.9333423601606
91,313,3034.8560619645255
92,314,3016.8884520558763
93,315,3008.82349409451
94,316,2998.153538539647
95,317,2982.3927580405652
96,320,2981.9285484814422
97,324,2979.248654679801
98,326,2976.116075858464
99,329,2974.313668533072
100,330,2902.9649827084
101,334,2892.38572275112
102,338,2891.1010728489573
103,340,2867.291529045722
104,341,2831.6073259225955
105,344,2831.5467293439765
106,346,2828.394316154395
107,348,2821.19277936987
108,350,2820.8460057586453
109,353,2812.5152369545604
110,355,2810.2572876620984
111,359,2797.7687761702537
112,366,2791.6797138853813
113,367,2785.2467916876503
114,368,2783.1104161647813
115,375,2780.4457592259932
116,376,2761.7863534563694
117,384,2760.6083873235198
118,385,2759.5824155610953
119,390,2759.301568175001
120,395,2756.714360616418
121,402,2745.006146093423
122,403,2744.972531525385
123,404,2737.536425051249
124,410,2712.8977742140496
125,412,2698.160140554696
126,413,2667.1779237037726
127,418,2660.721067416381
128,420,2658.3008743928785
129,421,2628.141730221146
130,425,2627.56520454235
131,426,2623.7578378496996
132,427,2615.6729484767015
133,429,2602.2034468569454
134,430,2596.347195255677
135,432,2592.984843501151
136,434,2565.227411528445
137,443,2564.097551019428
138,449,2555.6526959622056
139,451,2554.525805042189
140,452,2532.2585122961364
141,461,2531.8101887246007
142,467,2520.7242810752714
143,470,2513.0682939045682
144,476,2512.801904098459
145,480,2500.9279573986823
146,483,2489.8593306471225
147,484,2479.968231654431
148,485,2475.0976308594895
149,492,2462.9730497557516
150,494,2457.55828493597
151,496,2455.63354098232
152,498,2455.1306042926685
153,501,2454.939020958829
154,504,2451.9326691818987
155,507,2449.4384410051043
156,510,2442.0077586653333
157,511,2441.1458682767334
158,513,2439.5019416715886
159,515,2439.131727565687
160,517,2439.091336423143
161,518,2421.880249958844
162,533,2420.1310522273807
163,537,2397.2382792020653
164,542,2392.2838613493486
165,545,2392.070268113549
166,546,2391.023995629133
167,552,2390.307682336614
168,555,2388.34342960913
169,556,2388.2966569555406
170,558,2368.28311720492
171,564,2362.3327441129813
172,565,2359.7227136053184
173,569,2358.7197954991207
174,572,2356.089566134514
175,573,2355.6094946794133
176,577,2350.1910622743817
177,578,2349.2373413929026
178,579,2334.769138033058
179,588,2321.3342322239937
180,593,2319.6016252026634
181,595,2316.2642039484645
182,614,2316.1390569644063
183,615,2309.0086526873174
184,617,2304.1542853308233
185,620,2287.0389271108756
186,622,2279.9202794734506
187,633,2278.973098348994
188,637,2271.947330923393
189,643,2270.9652991555577
190,645,2269.058758792341
191,648,2265.671915484411
192,651,2263.6055848381484
193,653,2262.2453795415436
194,654,2250.328231443788
195,655,2243.4169300215212
196,656,2229.4206162776104
197,657,2224.7992617350496
198,658,2224.474168940666
199,665,2224.1264616639296
200,666,2222.429754869071
201,668,2221.9126733905637
202,672,2208.0815829627613
203,676,2195.0725924411768
204,677,2193.998994285254
205,680,2186.731446967194
206,682,2179.0004189712304
207,696,2175.333967582582
208,697,2163.7003261122527
209,703,2155.7824470985433
210,705,2155.049312404339
211,716,2155.035935225429
212,719,2148.2136171151797
