,match,profit
132,923,-207.3075652900502
133,925,-12.251406703319162
134,931,-12.34366521034326
135,933,-1973.2850127963993
136,941,-464.31207286277095
137,942,-12.79686648288191
138,946,-464.5738454417983
139,962,-12.893914078956186
140,980,-12.955615948776313
141,987,-208.1927412924788
142,990,-13.349074137175307
143,994,-208.5202988880219
144,997,-13.487752772017416
145,1003,-13.504115285010812
146,1019,-750.2056474278284
147,1020,-13.652876942892476
148,1042,-1354.6838817274702
149,1044,-13.726140992673663
150,1049,-209.22410372659306
151,1052,-13.802657295308677
152,1055,-13.810966005230057
153,1063,-209.40479277736858
154,1070,-13.949682819622126
155,1076,-13.951733376330708
156,1085,-13.969234946562096
157,1126,-14.029057597826977
158,1129,-14.109743546128357
159,1130,-14.131198974579547
160,1131,-467.2816092066487
161,1138,-14.348187635789259
162,1174,-1050.949978098669
163,1177,-14.54498850244056
164,1195,-1051.8408629030318
165,1196,-15.17732640153622
166,1206,-211.2711494946841
167,1208,-15.358180749876283
168,1210,-15.55375187823654
169,1211,-15.780660853575228
170,1217,-15.795052522009996
171,1238,-754.1887344435454
172,1250,-212.10139551176553
173,1268,-212.1760295543843
174,1271,-16.078697132621187
175,1275,-16.178934988886567
176,1276,-16.271513743873015
177,1280,-16.632824419747976
178,1281,-755.4922919067685
179,1284,-16.792550994016892
180,1291,-16.800240487485667
181,1297,-213.24559216823513
182,1303,-756.1865539701785
183,1314,-16.87301442134128
184,1318,-213.5953223185379
185,1319,-471.54975389346237
186,1323,-17.377937994382137
187,1324,-214.58521002704515
188,1326,-17.88757888685666
189,1335,-17.961727530482108
190,1347,-17.97110172762973
191,1358,-214.96967181285822
192,1359,-215.0902779319656
193,1368,-18.118239838816407
194,1386,-18.162772550699174
195,1402,-215.2907741681056
196,1417,-473.1762802990297
197,1422,-215.6179923688162
198,1424,-18.81287905862291
199,1432,-18.940596241967228
200,1434,-216.27067166134907
201,1437,-19.311368721957933
202,1438,-19.387397804126408
203,1443,-19.40772028180845
204,1453,-19.43943249538347
205,1460,-216.75466231055634
206,1462,-1058.5100233467383
207,1463,-19.6200830483466
208,1469,-19.91751918686748
209,1475,-19.983936292872727
210,1484,-20.097305776758617
211,1493,-217.52882108393305
212,1500,-20.35878438236591
213,1505,-20.48551158019484
214,1507,-218.09366400337967
215,1522,-218.3612061335225
216,1550,-476.2165215313271
217,1552,-1060.728250110482
218,1553,-21.171964165596364
219,1570,-762.0886555457605
220,1592,-21.380126043522296
221,1600,-21.424430415979145
222,1624,-21.51516110522016
223,1635,-477.13047318390863
224,1636,-219.54002633989398
225,1638,-22.245794813997918
226,1641,-220.23167200202738
227,1646,-22.526607762769117
228,1652,-22.664659849504005
229,1653,-478.4977214875639
230,1669,-220.76454851689118
231,1673,-22.9253881378163
232,1689,-22.965757038711786
233,1692,-23.064560738134446
234,1693,-479.1337445485451
235,1702,-221.61425890589408
236,1706,-479.84838026419857
237,1707,-23.517334726292347
238,1717,-222.20408991414115
239,1726,-23.688491640620555
240,1728,-23.69614205837206
241,1735,-23.76351887201281
242,1738,-765.8736790996754
243,1764,-23.899191574163524
244,1773,-222.5781155396894
245,1786,-24.051900440133522
246,1792,-222.79263553839996
247,1809,-24.12985119994869
248,1819,-24.153585498440634
249,1831,-481.0841679339528
250,1832,-4194.871503692084
251,1834,-223.32737402767998
252,1838,-24.34579642701442
253,1850,-481.8186957279413
254,1901,-24.41832284168845
255,1909,-24.53075430966669
256,1915,-24.55073296735418
257,1923,-223.77531915087638
258,1933,-224.04126585233462
259,1936,-1681.8026441783513
260,1937,-24.7889326802009
261,1938,-24.85592152240929
262,1939,-24.995847284361844
263,1954,-224.4241593593331
264,1959,-25.10108180210659
265,1967,-25.140337983863162
266,1969,-768.705712020158
267,1977,-1067.811266299207
268,1983,-25.266016551476582
269,1985,-25.395127033315248
270,2014,-25.42331911024553
271,2016,-25.54343436543286
272,2023,-483.5068961326979
273,2025,-25.64173953297575
274,2027,-225.15638802922012
275,2037,-483.81792914783
276,2045,-25.775419567730523
277,2059,-25.82598668576327
278,2068,-770.1559327969003
279,2069,-25.9830399634443
280,2072,-26.11071237256681
281,2084,-26.161186245520867
282,2089,-26.325005163279684
283,2092,-26.362648293638813
284,2099,-226.19908672776023
285,2112,-2309.105021015441
286,2113,-1070.306714985093
287,2122,-26.49659147165721
288,2126,-1685.5972947355895
289,2130,-226.8001054598917
290,2134,-26.942800738907295
291,2136,-26.96954761318102
292,2151,-227.26307275232625
293,2156,-27.03271536636703
294,2164,-227.36103835294102
295,2165,-27.113062545551657
296,2173,-227.50602971720105
297,2174,-27.709473847325967
298,2178,-27.916926875922854
299,2179,-28.24272257070311
300,2182,-487.4368507594213
301,2189,-1688.0946507954231
302,2190,-774.0760185294703
303,2196,-28.53502743029412
304,2200,-1073.79158406865
305,2210,-28.70250858483689
306,2213,-28.718569077025677
307,2221,-28.936685612507745
308,2225,-29.074667175505056
309,2227,-29.078081329700353
310,2231,-29.144318685057215
311,2232,-775.7213142616492
312,2254,-489.5097372555556
313,2255,-29.384625501015535
314,2257,-29.405643007810795
315,2263,-776.154988342234
316,2292,-29.528786524443035
317,2294,-29.545982022829094
318,2297,-230.67567616573183
319,2318,-490.40776316310667
320,2328,-30.09688756061314
321,2336,-1382.1647657505046
322,2344,-1382.5962514729836
323,2361,-30.26181140470544
324,2366,-30.27141121553882
325,2378,-30.380339279161035
326,2389,-30.451328450095843
327,2391,-30.478257999538528
328,2395,-231.8740873276895
329,2409,-30.534217403222556
330,2444,-30.537845758563662
331,2450,-30.63834177970682
332,2453,-491.81044449233104
333,2454,-31.036511165359457
334,2457,-31.118305250573485
335,2467,-492.64049985955717
336,2480,-31.24044615285186
337,2484,-492.8132223581151
338,2489,-31.34158165678241
339,2495,-31.402767490373208
340,2496,-233.26943856564048
341,2498,-779.8711160539951
342,2508,-780.0499246820327
343,2519,-31.777802758905864
