,match,profit
342,1624,-553.0
343,1628,-466.0
344,1635,-1525.0
345,1636,-1084.0
346,1638,-914.0
347,1641,-1084.0
348,1646,-584.0
349,1652,-771.0
350,1653,-1525.0
351,1654,-396.0
352,1668,-466.0
353,1669,-914.0
354,1673,-771.0
355,1689,-693.0
356,1690,-396.0
357,1691,-333.0
358,1692,-771.0
359,1693,-1525.0
360,1699,-396.0
361,1700,-333.0
362,1702,-1084.0
363,1703,-466.0
364,1706,-1525.0
365,1707,-584.0
366,1717,-1525.0
367,1725,-466.0
368,1726,-914.0
369,1728,-771.0
370,1735,-771.0
371,1736,-333.0
372,1738,-2500.0
373,1746,-333.0
374,1760,-333.0
375,1761,-333.0
376,1764,-693.0
377,1765,-333.0
378,1768,-333.0
379,1773,-1525.0
380,1781,-418.0
381,1785,-396.0
382,1786,-771.0
383,1789,-333.0
384,1791,-441.0
385,1792,-1084.0
386,1797,-418.0
387,1809,-771.0
388,1819,-693.0
389,1824,-466.0
390,1831,-1525.0
391,1832,-7717.5
392,1834,-1084.0
393,1835,-333.0
394,1838,-584.0
395,1842,-333.0
396,1850,-2034.0
397,1854,-333.0
398,1856,-333.0
399,1861,-333.0
400,1876,-396.0
401,1886,-333.0
402,1889,-466.0
403,1894,-441.0
404,1901,-584.0
405,1909,-771.0
406,1914,-418.0
407,1915,-553.0
408,1916,-466.0
409,1918,-396.0
410,1923,-1286.0
411,1924,-466.0
412,1933,-1084.0
413,1936,-3858.75
414,1937,-584.0
415,1938,-771.0
416,1939,-466.0
417,1943,-466.0
418,1950,-466.0
419,1954,-1286.0
420,1959,-771.0
421,1967,-466.0
422,1969,-2034.0
423,1977,-2713.0
424,1983,-731.0
425,1985,-693.0
426,2014,-914.0
427,2016,-771.0
428,2023,-1525.0
429,2025,-584.0
430,2027,-1084.0
431,2035,-466.0
432,2037,-1899.0
433,2038,-374.0
434,2045,-731.0
435,2049,-396.0
436,2050,-374.0
437,2059,-553.0
438,2068,-2034.0
439,2069,-693.0
440,2072,-693.0
441,2084,-914.0
442,2089,-771.0
443,2092,-553.0
444,2099,-1286.0
445,2100,-396.0
446,2107,-466.0
447,2112,-4942.75
448,2113,-2713.0
449,2120,-418.0
450,2122,-771.0
451,2123,-441.0
452,2126,-3858.75
453,2129,-466.0
454,2130,-1084.0
455,2134,-553.0
456,2136,-466.0
457,2151,-1286.0
458,2156,-553.0
459,2164,-1084.0
460,2165,-731.0
461,2173,-1084.0
462,2174,-466.0
463,2178,-771.0
464,2179,-914.0
465,2182,-1921.0
466,2185,-466.0
467,2189,-3627.0
468,2190,-2475.0
469,2196,-914.0
470,2200,-2618.0
471,2210,-914.0
472,2213,-914.0
473,2221,-584.0
474,2225,-553.0
475,2227,-584.0
476,2231,-584.0
477,2232,-2034.0
478,2242,-418.0
479,2249,-418.0
480,2254,-1991.0
481,2255,-466.0
482,2257,-867.0
483,2263,-2475.0
484,2264,-441.0
485,2283,-466.0
486,2292,-731.0
487,2294,-584.0
488,2297,-1084.0
489,2318,-1525.0
490,2328,-584.0
491,2336,-3444.0
492,2337,-466.0
493,2344,-3444.0
494,2361,-693.0
495,2366,-584.0
496,2372,-466.0
497,2378,-584.0
498,2389,-584.0
499,2391,-867.0
500,2395,-1286.0
501,2402,-374.0
502,2409,-731.0
503,2444,-731.0
504,2450,-914.0
505,2453,-1991.0
506,2454,-731.0
507,2457,-584.0
508,2463,-441.0
509,2467,-1966.0
510,2480,-914.0
511,2484,-1991.0
512,2489,-914.0
513,2495,-466.0
514,2496,-1286.0
515,2498,-2034.0
516,2508,-2034.0
517,2511,-441.0
518,2519,-731.0
519,2521,-418.0
520,2526,-584.0
521,2536,-731.0
522,2539,-466.0
523,2540,-3627.0
524,2544,-731.0
525,2546,-1084.0
526,2551,-1084.0
527,2558,-374.0
528,2559,-1286.0
529,2561,-374.0
530,2567,-1525.0
531,2571,-1084.0
532,2578,-2034.0
533,2583,-553.0
534,2590,-466.0
535,2592,-914.0
536,2596,-466.0
537,2602,-731.0
538,2606,-731.0
539,2607,-553.0
540,2608,-731.0
541,2616,-553.0
542,2618,-731.0
543,2622,-466.0
544,2631,-657.0
545,2638,-2034.0
546,2656,-396.0
547,2660,-466.0
548,2661,-553.0
549,2664,-418.0
550,2673,-418.0
551,2683,-693.0
552,2685,-2500.0
553,2686,-1286.0
554,2687,-1525.0
555,2696,-731.0
556,2701,-1286.0
557,2704,-731.0
558,2706,-2713.0
559,2707,-731.0
560,2708,-418.0
561,2711,-466.0
562,2718,-867.0
563,2719,-396.0
564,2723,-374.0
565,2726,-466.0
566,2729,-396.0
567,2731,-441.0
568,2734,-466.0
569,2742,-466.0
570,2746,-914.0
571,2754,-2034.0
572,2761,-466.0
573,2768,-441.0
574,2771,-731.0
575,2773,-914.0
576,2774,-466.0
577,2775,-2034.0
578,2781,-553.0
579,2785,-553.0
580,2796,-657.0
581,2797,-441.0
582,2801,-466.0
583,2816,-1084.0
584,2825,-914.0
585,2829,-553.0
586,2839,-374.0
587,2858,-2713.0
588,2863,-1286.0
589,2869,-466.0
590,2871,-914.0
591,2873,-693.0
592,2890,-524.0
593,2891,-657.0
594,2894,-1084.0
595,2898,-441.0
596,2901,-657.0
597,2904,-1525.0
598,2906,-396.0
