,match,profit
1627,b'\x84\x0f\x00\x00\x00\x00\x00\x00',-394.26237915338805
1628,b'\x0e<\x00\x00\x00\x00\x00\x00',-394.2401460948259
1629,b'\xc9\x1c\x00\x00\x00\x00\x00\x00',-394.1425079204044
1630,b'#\x1e\x00\x00\x00\x00\x00\x00',-394.0593477248315
1631,b'T(\x00\x00\x00\x00\x00\x00',-393.9710067215457
1632,b'\x0c\x1d\x00\x00\x00\x00\x00\x00',-393.9311490075643
1633,b'\\\x02\x00\x00\x00\x00\x00\x00',-393.9304260519711
1634,"b'\xcc,\x00\x00\x00\x00\x00\x00'",-393.8818975987544
1635,b'\xfe\x1d\x00\x00\x00\x00\x00\x00',-393.6286275520105
1636,b'\x14\x0e\x00\x00\x00\x00\x00\x00',-393.6180983273288
1637,b'Y\x1d\x00\x00\x00\x00\x00\x00',-393.57525795093585
1638,b'\xf9 \x00\x00\x00\x00\x00\x00',-393.46885553566364
1639,b'_\x13\x00\x00\x00\x00\x00\x00',-393.3894070980127
1640,b'Z)\x00\x00\x00\x00\x00\x00',-393.3891945572124
1641,b'R5\x00\x00\x00\x00\x00\x00',-393.35784292344493
1642,b'#\n\x00\x00\x00\x00\x00\x00',-393.34397406381044
1643,"b'^,\x00\x00\x00\x00\x00\x00'",-393.2518109923358
1644,b'\x903\x00\x00\x00\x00\x00\x00',-393.07209561686165
1645,b'\xa6)\x00\x00\x00\x00\x00\x00',-393.0415766603295
1646,"b',\x0f\x00\x00\x00\x00\x00\x00'",-393.0011272651337
1647,b'\xd2\x08\x00\x00\x00\x00\x00\x00',-392.9223864592406
1648,"b'\xac,\x00\x00\x00\x00\x00\x00'",-392.78671692433335
1649,b'p\t\x00\x00\x00\x00\x00\x00',-392.66629022597874
1650,b'\xb3#\x00\x00\x00\x00\x00\x00',-392.56645879532783
1651,b'\x004\x00\x00\x00\x00\x00\x00',-392.48349684304833
1652,b'2\x08\x00\x00\x00\x00\x00\x00',-392.4439055809226
1653,b'|5\x00\x00\x00\x00\x00\x00',-392.2425394251574
1654,b'H9\x00\x00\x00\x00\x00\x00',-392.2103076839615
1655,b'w\x12\x00\x00\x00\x00\x00\x00',-392.0985746492121
1656,b'\x91.\x00\x00\x00\x00\x00\x00',-392.0811253917987
1657,b'\t1\x00\x00\x00\x00\x00\x00',-391.89052139616496
1658,b'z\x1d\x00\x00\x00\x00\x00\x00',-391.88070010136124
1659,b'\xa32\x00\x00\x00\x00\x00\x00',-391.8325320719488
1660,b'A?\x00\x00\x00\x00\x00\x00',-391.77327401550764
1661,b'?\x19\x00\x00\x00\x00\x00\x00',-391.7008464632867
1662,b'\r5\x00\x00\x00\x00\x00\x00',-391.6859883975595
1663,"b'\xf7""\x00\x00\x00\x00\x00\x00'",-391.6536837188244
1664,b'_?\x00\x00\x00\x00\x00\x00',-391.6347694559612
1665,b'\xa1\x0f\x00\x00\x00\x00\x00\x00',-391.5094667354392
1666,b'X5\x00\x00\x00\x00\x00\x00',-391.4095845485738
1667,b'\xe9\x11\x00\x00\x00\x00\x00\x00',-391.2390182121682
1668,b'u\x15\x00\x00\x00\x00\x00\x00',-391.17318833939606
1669,b'\x9f\x05\x00\x00\x00\x00\x00\x00',-391.1517776091419
1670,b';\x0e\x00\x00\x00\x00\x00\x00',-391.08828426439754
1671,b'\xb6&\x00\x00\x00\x00\x00\x00',-391.0644116727951
1672,b'\x01/\x00\x00\x00\x00\x00\x00',-391.0438038071601
1673,b'\xcc;\x00\x00\x00\x00\x00\x00',-391.0386371118709
1674,b'V\x1f\x00\x00\x00\x00\x00\x00',-391.0256499329937
1675,b'\xfd\x14\x00\x00\x00\x00\x00\x00',-390.99475510868876
1676,b'\xf5\x0b\x00\x00\x00\x00\x00\x00',-390.9417469371959
1677,b'M1\x00\x00\x00\x00\x00\x00',-390.920022936896
1678,b'`\x1d\x00\x00\x00\x00\x00\x00',-390.76973580491784
1679,b'J\x18\x00\x00\x00\x00\x00\x00',-390.6973816692967
1680,b'P=\x00\x00\x00\x00\x00\x00',-390.6611372051585
1681,b'pB\x00\x00\x00\x00\x00\x00',-390.57995707385595
1682,b'\x08\n\x00\x00\x00\x00\x00\x00',-390.57264290053337
1683,b'\xe2@\x00\x00\x00\x00\x00\x00',-390.5158702453274
1684,"b""'>\x00\x00\x00\x00\x00\x00""",-390.4464783758959
1685,b'\x94/\x00\x00\x00\x00\x00\x00',-390.409564001873
1686,b'\xb1A\x00\x00\x00\x00\x00\x00',-390.32324634535325
1687,b's\x1b\x00\x00\x00\x00\x00\x00',-390.2988581587933
1688,b'n&\x00\x00\x00\x00\x00\x00',-390.28872268246636
1689,b'\x824\x00\x00\x00\x00\x00\x00',-390.2376007557374
1690,"b'\xf4,\x00\x00\x00\x00\x00\x00'",-390.188827358083
1691,b'n\x12\x00\x00\x00\x00\x00\x00',-390.1740274424858
1692,b'\x10\x19\x00\x00\x00\x00\x00\x00',-390.1345131549934
1693,b'i\r\x00\x00\x00\x00\x00\x00',-390.0349705988878
1694,b'd)\x00\x00\x00\x00\x00\x00',-390.0284598397812
1695,b'\xbb*\x00\x00\x00\x00\x00\x00',-390.02133557381654
1696,b'k\x08\x00\x00\x00\x00\x00\x00',-389.81886254388434
1697,b'\x96.\x00\x00\x00\x00\x00\x00',-389.7925894583054
1698,"b'\xb8""\x00\x00\x00\x00\x00\x00'",-389.7911695017374
1699,b'\xe37\x00\x00\x00\x00\x00\x00',-389.7511413203163
1700,b'\xec<\x00\x00\x00\x00\x00\x00',-389.71472399832885
1701,"b',\x1d\x00\x00\x00\x00\x00\x00'",-389.67065473268525
1702,b'\xc7>\x00\x00\x00\x00\x00\x00',-389.630483779634
1703,b'S9\x00\x00\x00\x00\x00\x00',-389.57477046723204
1704,b'\xa8\x13\x00\x00\x00\x00\x00\x00',-389.54386059427685
1705,b'\xcdB\x00\x00\x00\x00\x00\x00',-389.54078748208985
1706,"b'\xba""\x00\x00\x00\x00\x00\x00'",-389.45675854841903
1707,b'\x8d>\x00\x00\x00\x00\x00\x00',-389.4462784646826
1708,b'\xb0\x06\x00\x00\x00\x00\x00\x00',-389.4421643772831
1709,b'\xd6B\x00\x00\x00\x00\x00\x00',-389.3946569573709
1710,b'\x8b\x07\x00\x00\x00\x00\x00\x00',-389.2878844201918
1711,b's\x04\x00\x00\x00\x00\x00\x00',-389.1878255830085
1712,b'\xb7!\x00\x00\x00\x00\x00\x00',-389.1388717114197
1713,b'\x03\x11\x00\x00\x00\x00\x00\x00',-388.98135652583426
1714,b'8:\x00\x00\x00\x00\x00\x00',-388.9538789408295
1715,b'\xe3.\x00\x00\x00\x00\x00\x00',-388.9316742419516
1716,b' ;\x00\x00\x00\x00\x00\x00',-388.8972954891516
1717,b'\xbb\x14\x00\x00\x00\x00\x00\x00',-388.8859048809164
1718,b'u\x1b\x00\x00\x00\x00\x00\x00',-388.87745462479694
1719,b'q\x0f\x00\x00\x00\x00\x00\x00',-388.84395731570606
1720,b'\x18\x17\x00\x00\x00\x00\x00\x00',-388.8177409797676
1721,b'8\x0f\x00\x00\x00\x00\x00\x00',-388.8147477840824
1722,b'\x9b!\x00\x00\x00\x00\x00\x00',-388.73066726958143
1723,b'c(\x00\x00\x00\x00\x00\x00',-388.68687617363423
1724,b'9+\x00\x00\x00\x00\x00\x00',-388.6267596366798
1725,b'&&\x00\x00\x00\x00\x00\x00',-388.62567060624
1726,b'\x1f\x02\x00\x00\x00\x00\x00\x00',-388.5806814222936
1727,b'\xdc\x06\x00\x00\x00\x00\x00\x00',-388.55935040064713
1728,b'\x876\x00\x00\x00\x00\x00\x00',-388.4712345080899
1729,b'\xe5\x1d\x00\x00\x00\x00\x00\x00',-388.37237040710824
1730,b'W$\x00\x00\x00\x00\x00\x00',-388.26353144976514
1731,b'{6\x00\x00\x00\x00\x00\x00',-388.2604469647766
1732,b'M\x04\x00\x00\x00\x00\x00\x00',-388.2257471815535
1733,b'X.\x00\x00\x00\x00\x00\x00',-388.2068982931554
1734,b'\x13A\x00\x00\x00\x00\x00\x00',-388.12183163409196
1735,b'\xb8B\x00\x00\x00\x00\x00\x00',-387.99708832290185
1736,b'\xce1\x00\x00\x00\x00\x00\x00',-387.9200065547753
1737,b'\x07/\x00\x00\x00\x00\x00\x00',-387.915380868634
1738,b'\x0f!\x00\x00\x00\x00\x00\x00',-387.8274907944769
1739,b']&\x00\x00\x00\x00\x00\x00',-387.7399902535029
1740,b'\xa3;\x00\x00\x00\x00\x00\x00',-387.7149119144286
1741,b'\x81\x05\x00\x00\x00\x00\x00\x00',-387.70128047822845
1742,b'\xd8\n\x00\x00\x00\x00\x00\x00',-387.6784575533267
1743,b'\xaa7\x00\x00\x00\x00\x00\x00',-387.62590064500586
1744,b' &\x00\x00\x00\x00\x00\x00',-387.6108230393087
1745,b'\x07\x06\x00\x00\x00\x00\x00\x00',-387.5375198404948
1746,b'C\x0f\x00\x00\x00\x00\x00\x00',-387.5226049276224
1747,b'\x1f(\x00\x00\x00\x00\x00\x00',-387.25624729140696
1748,"b'u""\x00\x00\x00\x00\x00\x00'",-387.2467443432106
1749,b's\r\x00\x00\x00\x00\x00\x00',-387.17849598741986
1750,b'\n\x0c\x00\x00\x00\x00\x00\x00',-387.08095090239095
1751,b'\xed;\x00\x00\x00\x00\x00\x00',-387.0765740659807
1752,b'\x1d\x06\x00\x00\x00\x00\x00\x00',-387.0592717778082
1753,b'.\x1a\x00\x00\x00\x00\x00\x00',-387.0104678385176
1754,"b'\xf6,\x00\x00\x00\x00\x00\x00'",-386.9981511352351
1755,b'\x9a&\x00\x00\x00\x00\x00\x00',-386.95221667685166
1756,b'M9\x00\x00\x00\x00\x00\x00',-386.7936478164181
1757,b' \x1c\x00\x00\x00\x00\x00\x00',-386.7743506259095
1758,b'\x03.\x00\x00\x00\x00\x00\x00',-386.66308929997757
1759,b'\xa2\x1b\x00\x00\x00\x00\x00\x00',-386.6077014515159
1760,b'\xe0\x16\x00\x00\x00\x00\x00\x00',-386.56135599895595
1761,b'\xdb;\x00\x00\x00\x00\x00\x00',-386.54944800692266
1762,"b""\xd4'\x00\x00\x00\x00\x00\x00""",-386.3821865492494
1763,b'\x99\n\x00\x00\x00\x00\x00\x00',-386.17118796654114
1764,b'b:\x00\x00\x00\x00\x00\x00',-386.11295528812985
1765,b'\xed0\x00\x00\x00\x00\x00\x00',-386.0250433038254
1766,b'>/\x00\x00\x00\x00\x00\x00',-385.82844794972436
1767,b'\xda\x02\x00\x00\x00\x00\x00\x00',-385.55679824709154
1768,b'\x19*\x00\x00\x00\x00\x00\x00',-385.55165158347927
1769,b'C@\x00\x00\x00\x00\x00\x00',-385.5241698403644
1770,b'\x8d*\x00\x00\x00\x00\x00\x00',-385.47389630719204
1771,b'\xe4*\x00\x00\x00\x00\x00\x00',-385.43892344887047
1772,b'\xd8+\x00\x00\x00\x00\x00\x00',-385.41794339745394
1773,b')\x07\x00\x00\x00\x00\x00\x00',-385.3977353677477
1774,b'\xef\x01\x00\x00\x00\x00\x00\x00',-385.3879541771808
1775,b'\nB\x00\x00\x00\x00\x00\x00',-385.37370466406134
1776,b'\t*\x00\x00\x00\x00\x00\x00',-385.2904011191463
1777,b'M\x14\x00\x00\x00\x00\x00\x00',-385.12620501346373
1778,b'\xe34\x00\x00\x00\x00\x00\x00',-385.0952601744936
1779,b'\xd2\x18\x00\x00\x00\x00\x00\x00',-385.0838651953261
1780,b'\x0f\x17\x00\x00\x00\x00\x00\x00',-384.90978768788386
1781,"b""\xec'\x00\x00\x00\x00\x00\x00""",-384.792673182131
1782,b'\xe2\x11\x00\x00\x00\x00\x00\x00',-384.7343551823404
1783,b'\x9e\x02\x00\x00\x00\x00\x00\x00',-384.70847834306386
1784,b'\t\x1d\x00\x00\x00\x00\x00\x00',-384.3330067452125
1785,"b'\xc1""\x00\x00\x00\x00\x00\x00'",-384.2900692203613
1786,b'\xf10\x00\x00\x00\x00\x00\x00',-384.23792666764393
1787,b'\xab>\x00\x00\x00\x00\x00\x00',-384.1577882820671
1788,b'i\x0e\x00\x00\x00\x00\x00\x00',-384.1523795779804
1789,b'\xce\x04\x00\x00\x00\x00\x00\x00',-384.1398301466415
1790,b';@\x00\x00\x00\x00\x00\x00',-384.1247842320631
1791,b'\xfa\x1d\x00\x00\x00\x00\x00\x00',-384.0399178458973
1792,b'Z\x04\x00\x00\x00\x00\x00\x00',-384.0137288099745
1793,b'11\x00\x00\x00\x00\x00\x00',-383.9732579274215
1794,b'\xf7 \x00\x00\x00\x00\x00\x00',-383.8361838150009
1795,b'\xc0)\x00\x00\x00\x00\x00\x00',-383.6866405871025
1796,b'\x0b$\x00\x00\x00\x00\x00\x00',-383.6587924726284
1797,"b'>""\x00\x00\x00\x00\x00\x00'",-383.5134620145578
1798,"b'^""\x00\x00\x00\x00\x00\x00'",-383.5054271218185
1799,"b'""2\x00\x00\x00\x00\x00\x00'",-383.5052782666959
1800,b'\xad\x10\x00\x00\x00\x00\x00\x00',-383.4947712512069
1801,b'\x0c\x19\x00\x00\x00\x00\x00\x00',-383.36139781966205
1802,"b'\x8f,\x00\x00\x00\x00\x00\x00'",-383.3484296073745
1803,b'\xe3\x02\x00\x00\x00\x00\x00\x00',-383.30464570214406
1804,b'\x8b6\x00\x00\x00\x00\x00\x00',-383.29535559521304
1805,b'\x06-\x00\x00\x00\x00\x00\x00',-383.05712910428
1806,b'\xcd\x1d\x00\x00\x00\x00\x00\x00',-383.03132660952
1807,b'W5\x00\x00\x00\x00\x00\x00',-382.99806505542364
1808,b'\xb5\x1e\x00\x00\x00\x00\x00\x00',-382.97139004799544
1809,b'=%\x00\x00\x00\x00\x00\x00',-382.5461289393211
1810,b'\xb1\x0b\x00\x00\x00\x00\x00\x00',-382.49535400849004
1811,b'.\x0e\x00\x00\x00\x00\x00\x00',-382.4503052450302
1812,b'\x80\x13\x00\x00\x00\x00\x00\x00',-382.3959446625068
1813,b'\x8a#\x00\x00\x00\x00\x00\x00',-382.37772856747335
1814,b'\x98\x11\x00\x00\x00\x00\x00\x00',-382.31433174910575
1815,b'#\x11\x00\x00\x00\x00\x00\x00',-382.25743770315086
1816,b'#/\x00\x00\x00\x00\x00\x00',-382.20810227324944
1817,b'\x0b\x10\x00\x00\x00\x00\x00\x00',-382.064572430609
1818,b'\xb6\x0c\x00\x00\x00\x00\x00\x00',-382.04973015935303
1819,b'\xb70\x00\x00\x00\x00\x00\x00',-382.0002090365223
1820,b'\x19\x1d\x00\x00\x00\x00\x00\x00',-381.966894344544
1821,b'\xf66\x00\x00\x00\x00\x00\x00',-381.9257944083753
1822,b'\x9e!\x00\x00\x00\x00\x00\x00',-381.9182731027385
1823,b'\x86\x04\x00\x00\x00\x00\x00\x00',-381.8576386894964
1824,b'\xc0%\x00\x00\x00\x00\x00\x00',-381.68795247017465
1825,b'J%\x00\x00\x00\x00\x00\x00',-381.6437260470664
1826,b'\xc6\x06\x00\x00\x00\x00\x00\x00',-381.6173513095885
1827,b'\xfc\x05\x00\x00\x00\x00\x00\x00',-381.53394518558423
1828,b'\xe3\x1e\x00\x00\x00\x00\x00\x00',-381.46297158672905
1829,b'\\@\x00\x00\x00\x00\x00\x00',-381.44082822210225
1830,b'\xf07\x00\x00\x00\x00\x00\x00',-381.3996858502036
1831,b'\xb97\x00\x00\x00\x00\x00\x00',-381.3883172745908
1832,b'\xbe8\x00\x00\x00\x00\x00\x00',-381.38162725052393
1833,b'\x83/\x00\x00\x00\x00\x00\x00',-381.29421279930676
1834,b'f1\x00\x00\x00\x00\x00\x00',-381.2125308364922
1835,b'Q1\x00\x00\x00\x00\x00\x00',-381.1171087853522
1836,b'\x04\t\x00\x00\x00\x00\x00\x00',-381.10485041353746
1837,b'\r6\x00\x00\x00\x00\x00\x00',-381.07928614189393
1838,b'\xed\x18\x00\x00\x00\x00\x00\x00',-381.005950605978
1839,b'\x87+\x00\x00\x00\x00\x00\x00',-380.9938741950965
1840,b'S\x19\x00\x00\x00\x00\x00\x00',-380.9432538664052
1841,b'\xb8=\x00\x00\x00\x00\x00\x00',-380.9083687961837
1842,b'\xe6\x02\x00\x00\x00\x00\x00\x00',-380.7867903424147
1843,b'\xc0.\x00\x00\x00\x00\x00\x00',-380.76754446236123
1844,b'\xb6!\x00\x00\x00\x00\x00\x00',-380.5899109301165
1845,b'\x14\x02\x00\x00\x00\x00\x00\x00',-380.58965735583064
1846,b'\x9f?\x00\x00\x00\x00\x00\x00',-380.58796549838723
1847,b'\x1c!\x00\x00\x00\x00\x00\x00',-380.57914385835176
1848,b'\x16\x1a\x00\x00\x00\x00\x00\x00',-380.55607219961
1849,b'+0\x00\x00\x00\x00\x00\x00',-380.3934702448198
1850,b'\xb2\t\x00\x00\x00\x00\x00\x00',-380.31074867102114
1851,b'+\x19\x00\x00\x00\x00\x00\x00',-380.2225530532264
1852,b'45\x00\x00\x00\x00\x00\x00',-380.2214767731193
1853,b'\x1f\x19\x00\x00\x00\x00\x00\x00',-380.2092736849383
1854,b'\x1f3\x00\x00\x00\x00\x00\x00',-380.11431967115925
1855,b'\xc9\x1b\x00\x00\x00\x00\x00\x00',-379.9216956314553
1856,b'\xc3\x06\x00\x00\x00\x00\x00\x00',-379.9051401292715
1857,b'\x083\x00\x00\x00\x00\x00\x00',-379.7229367175926
1858,b'{8\x00\x00\x00\x00\x00\x00',-379.68276430539635
1859,b'n>\x00\x00\x00\x00\x00\x00',-379.578333950338
1860,b'\x04\r\x00\x00\x00\x00\x00\x00',-379.56285101065134
1861,b'\x98\x01\x00\x00\x00\x00\x00\x00',-379.55197358984145
1862,b'\xd9\x16\x00\x00\x00\x00\x00\x00',-379.50206004602677
1863,b'\x02/\x00\x00\x00\x00\x00\x00',-379.44538116213323
1864,b'\x94#\x00\x00\x00\x00\x00\x00',-379.400022485317
1865,b'=0\x00\x00\x00\x00\x00\x00',-379.3735935164975
1866,b'04\x00\x00\x00\x00\x00\x00',-379.08524222116483
1867,b'\xa4+\x00\x00\x00\x00\x00\x00',-379.0742828046576
1868,"b'j""\x00\x00\x00\x00\x00\x00'",-379.03131672544833
1869,b'\x1a\x1b\x00\x00\x00\x00\x00\x00',-378.9350828174112
1870,b'\xd1\x1f\x00\x00\x00\x00\x00\x00',-378.8882222585244
1871,b'\x05\x1d\x00\x00\x00\x00\x00\x00',-378.88016468436433
1872,b'{\x01\x00\x00\x00\x00\x00\x00',-378.7163868788993
1873,b'\xb5\x1a\x00\x00\x00\x00\x00\x00',-378.67928863880394
1874,b'\x99 \x00\x00\x00\x00\x00\x00',-378.65052348944954
1875,b'\xda<\x00\x00\x00\x00\x00\x00',-378.6007821063644
1876,b'l\x01\x00\x00\x00\x00\x00\x00',-378.59751517755853
1877,b'{\r\x00\x00\x00\x00\x00\x00',-378.52978402896554
1878,b'+<\x00\x00\x00\x00\x00\x00',-378.52356041617753
1879,b'\xdb$\x00\x00\x00\x00\x00\x00',-378.49859675308227
1880,"b""'5\x00\x00\x00\x00\x00\x00""",-378.4793190660094
1881,b';1\x00\x00\x00\x00\x00\x00',-378.4165469960783
1882,b'\x8d\x06\x00\x00\x00\x00\x00\x00',-378.3595414527194
1883,b'\xce<\x00\x00\x00\x00\x00\x00',-378.35898893301226
1884,b'Q#\x00\x00\x00\x00\x00\x00',-378.3479334241803
1885,b'l+\x00\x00\x00\x00\x00\x00',-378.2780210466235
1886,b'\xf0\x04\x00\x00\x00\x00\x00\x00',-378.1926451540065
1887,b'\r\x01\x00\x00\x00\x00\x00\x00',-378.1571876977654
1888,b'Y\x0c\x00\x00\x00\x00\x00\x00',-378.0635866428507
1889,b'\xe6\x1e\x00\x00\x00\x00\x00\x00',-378.0509128097651
1890,b'\xaa4\x00\x00\x00\x00\x00\x00',-378.0487108295995
1891,b'\xba.\x00\x00\x00\x00\x00\x00',-377.94056354109057
1892,b';D\x00\x00\x00\x00\x00\x00',-377.48331484900945
1893,b'z\x01\x00\x00\x00\x00\x00\x00',-377.45584042648426
1894,b'\x98\x14\x00\x00\x00\x00\x00\x00',-377.43072029263743
1895,b'$\x06\x00\x00\x00\x00\x00\x00',-377.34588388574855
1896,b'\xfd\x1f\x00\x00\x00\x00\x00\x00',-377.3001247173014
1897,b'\xf40\x00\x00\x00\x00\x00\x00',-377.27254304166905
1898,b'\x10\x0e\x00\x00\x00\x00\x00\x00',-377.15732436858895
1899,b'\x81\x0c\x00\x00\x00\x00\x00\x00',-377.14781970676285
1900,b'~\x05\x00\x00\x00\x00\x00\x00',-377.13064489473504
1901,b'\xe5\x1c\x00\x00\x00\x00\x00\x00',-377.1124187701335
1902,b'\xb9\x12\x00\x00\x00\x00\x00\x00',-377.0922242743656
1903,b'\x83$\x00\x00\x00\x00\x00\x00',-377.05564160184065
1904,b'\xdf\x0c\x00\x00\x00\x00\x00\x00',-376.9936557356661
1905,b'\xef7\x00\x00\x00\x00\x00\x00',-376.99243231081863
1906,b'\x8b\x14\x00\x00\x00\x00\x00\x00',-376.97219812860783
1907,b'\xd46\x00\x00\x00\x00\x00\x00',-376.9248013704855
1908,b'\r\x1a\x00\x00\x00\x00\x00\x00',-376.8824103718061
1909,b'\x06>\x00\x00\x00\x00\x00\x00',-376.87767662029626
1910,b'\x175\x00\x00\x00\x00\x00\x00',-376.86132104353925
1911,b'\xb5%\x00\x00\x00\x00\x00\x00',-376.83756805653854
1912,b'\xed\x07\x00\x00\x00\x00\x00\x00',-376.701888586855
1913,b'\xbe-\x00\x00\x00\x00\x00\x00',-376.52515787466837
1914,b'\xe9\x1d\x00\x00\x00\x00\x00\x00',-376.52237149364475
1915,b'\x0e!\x00\x00\x00\x00\x00\x00',-376.4962896467271
1916,b'\xa6\x08\x00\x00\x00\x00\x00\x00',-376.48583178224675
1917,b'\xd04\x00\x00\x00\x00\x00\x00',-376.45392758819565
1918,b'\x07\x1a\x00\x00\x00\x00\x00\x00',-376.42110304725384
1919,b'\xf61\x00\x00\x00\x00\x00\x00',-376.3551126654805
1920,b'-#\x00\x00\x00\x00\x00\x00',-376.325866652876
1921,b'\xd5\x12\x00\x00\x00\x00\x00\x00',-376.31364232483605
1922,b'\x18\x07\x00\x00\x00\x00\x00\x00',-376.2726732704773
1923,b'\xf3*\x00\x00\x00\x00\x00\x00',-376.16816811941584
1924,b'\x1c\x0e\x00\x00\x00\x00\x00\x00',-376.0990645343515
1925,b'\n\x16\x00\x00\x00\x00\x00\x00',-376.0843989363547
1926,b'\x8d6\x00\x00\x00\x00\x00\x00',-376.029987240039
1927,b'\x8b\x1f\x00\x00\x00\x00\x00\x00',-375.90788256419836
1928,b'\xb2 \x00\x00\x00\x00\x00\x00',-375.8810385993503
1929,b'\xc2\x0f\x00\x00\x00\x00\x00\x00',-375.8586960119074
1930,b'\xe47\x00\x00\x00\x00\x00\x00',-375.7590785619421
1931,b'\x97\x0e\x00\x00\x00\x00\x00\x00',-375.7369917270607
1932,b'<\x0e\x00\x00\x00\x00\x00\x00',-375.57912691708117
1933,b'\xa01\x00\x00\x00\x00\x00\x00',-375.56917619903777
1934,b'\x80\x1a\x00\x00\x00\x00\x00\x00',-375.4460628557486
1935,b'\xbe0\x00\x00\x00\x00\x00\x00',-375.2637912596146
1936,b'\xad\x0c\x00\x00\x00\x00\x00\x00',-375.2430263888117
1937,b'\xb3;\x00\x00\x00\x00\x00\x00',-375.24057413636007
1938,b'V5\x00\x00\x00\x00\x00\x00',-375.22539903004343
1939,b'N\x16\x00\x00\x00\x00\x00\x00',-375.1356721254696
1940,b'\x08*\x00\x00\x00\x00\x00\x00',-374.9651857531797
1941,b'\xee)\x00\x00\x00\x00\x00\x00',-374.9623726834767
1942,b'| \x00\x00\x00\x00\x00\x00',-374.9346171627171
1943,b'6\x1e\x00\x00\x00\x00\x00\x00',-374.78950124999284
1944,b'\x1d+\x00\x00\x00\x00\x00\x00',-374.75554544757296
1945,b':2\x00\x00\x00\x00\x00\x00',-374.65665368021706
1946,b'\xb84\x00\x00\x00\x00\x00\x00',-374.4827443971043
1947,b'\xf5*\x00\x00\x00\x00\x00\x00',-374.466289740724
1948,b'\x19\x0f\x00\x00\x00\x00\x00\x00',-374.39067509229665
1949,b'\x16#\x00\x00\x00\x00\x00\x00',-374.35165997307996
1950,b'\xc9:\x00\x00\x00\x00\x00\x00',-374.3120750339252
1951,b'\xd4\x15\x00\x00\x00\x00\x00\x00',-374.30353480234555
1952,b'\x1f>\x00\x00\x00\x00\x00\x00',-374.3017109032008
1953,b'\xa3)\x00\x00\x00\x00\x00\x00',-374.29802545971705
1954,b'\xb0\x14\x00\x00\x00\x00\x00\x00',-374.251952097896
1955,b'\x02\x1c\x00\x00\x00\x00\x00\x00',-374.16633287153445
1956,b'!3\x00\x00\x00\x00\x00\x00',-374.13275727672027
1957,b'\xf0\x16\x00\x00\x00\x00\x00\x00',-374.0719056830758
1958,b'\xdeB\x00\x00\x00\x00\x00\x00',-374.0689138919241
1959,b'\xb7\x00\x00\x00\x00\x00\x00\x00',-373.9718796074192
1960,b'\x02-\x00\x00\x00\x00\x00\x00',-373.94537876029244
1961,b'~.\x00\x00\x00\x00\x00\x00',-373.80155383666965
1962,b'\xcd<\x00\x00\x00\x00\x00\x00',-373.7419542305931
1963,b'\xd3\t\x00\x00\x00\x00\x00\x00',-373.60376834087475
1964,b'k\x07\x00\x00\x00\x00\x00\x00',-373.56658257586
1965,b'\x98\x15\x00\x00\x00\x00\x00\x00',-373.34485329331136
1966,b'\x18\x05\x00\x00\x00\x00\x00\x00',-373.07974916256103
1967,b'\n\x1d\x00\x00\x00\x00\x00\x00',-372.8059245078006
1968,b'x3\x00\x00\x00\x00\x00\x00',-372.7786921527169
1969,b'>\x08\x00\x00\x00\x00\x00\x00',-372.73652406587246
1970,b'\x0bA\x00\x00\x00\x00\x00\x00',-372.71050872348997
1971,b'\xa5A\x00\x00\x00\x00\x00\x00',-372.7080111812753
1972,b'A\x1e\x00\x00\x00\x00\x00\x00',-372.69576083266355
1973,b'\xbd:\x00\x00\x00\x00\x00\x00',-372.6722230719474
1974,b'\xf1\x06\x00\x00\x00\x00\x00\x00',-372.6269041391226
1975,b'\xd2\x03\x00\x00\x00\x00\x00\x00',-372.5162916296147
1976,b'\x1d$\x00\x00\x00\x00\x00\x00',-372.51077260485755
1977,b'\xf1?\x00\x00\x00\x00\x00\x00',-372.47959883610366
1978,b'v/\x00\x00\x00\x00\x00\x00',-372.3708973168626
1979,b't\t\x00\x00\x00\x00\x00\x00',-372.3567282914399
1980,b'\x15.\x00\x00\x00\x00\x00\x00',-372.3014336169734
1981,b'\xf15\x00\x00\x00\x00\x00\x00',-372.24632901133464
1982,b'9=\x00\x00\x00\x00\x00\x00',-372.2197085412198
1983,b'\\&\x00\x00\x00\x00\x00\x00',-372.2154074975818
1984,b'\x11!\x00\x00\x00\x00\x00\x00',-372.162766966651
1985,b'j+\x00\x00\x00\x00\x00\x00',-372.14684263655937
1986,b'\xce+\x00\x00\x00\x00\x00\x00',-372.0951862342204
1987,b'}&\x00\x00\x00\x00\x00\x00',-371.99574333634513
1988,b'\x070\x00\x00\x00\x00\x00\x00',-371.87461348271654
1989,b'-6\x00\x00\x00\x00\x00\x00',-371.8086161686857
1990,b'@\x1c\x00\x00\x00\x00\x00\x00',-371.7094461247488
1991,b'\x05\x0c\x00\x00\x00\x00\x00\x00',-371.684764190838
1992,b'\x16\x10\x00\x00\x00\x00\x00\x00',-371.64625559716984
1993,b'53\x00\x00\x00\x00\x00\x00',-371.566661946872
1994,b'R@\x00\x00\x00\x00\x00\x00',-371.4811185621905
1995,b'\xa2\x18\x00\x00\x00\x00\x00\x00',-371.4109151731266
1996,b'|\x10\x00\x00\x00\x00\x00\x00',-371.12014664828956
1997,b'Y0\x00\x00\x00\x00\x00\x00',-370.7935529488087
