,organizer,scalper,buyer,buyer_std
0,49000.0,359854.8961648401,-408854.8961648401,679.3909854083944
1,960695.75,-56327.69579133669,-904368.0542086633,598.7992582562046
2,500085.8084854661,-2467.553290087525,-497618.2551954458,8.284993475005301
